age,overall,potential,international_reputation,weak_foot,skill_moves,work_rate,pace,shooting,dribbling,physic,attacking_crossing,attacking_heading_accuracy,attacking_volleys,skill_curve,skill_long_passing,movement_agility,movement_reactions,power_shot_power,power_stamina,power_strength,power_long_shots,mentality_positioning,mentality_penalties,mentality_composure_boxcox,passing_boxcox,mentality_vision_boxcox,value_eur_boxcox,wage_eur_boxcox,skill_fk_accuracy_boxcox,defending_boxcox,mentality_aggression_boxcox,defending_marking_boxcox,mentality_interceptions_boxcox,defending_standing_tackle_boxcox,pca_0,pca_1,position1_RW position2_ LW,position1_LW,position1_LW position2_ RW,position2_ LW,position1_LW preferred_foot_Right,position1_RW preferred_foot_Left,position1_RW,position2_ LW preferred_foot_Right,position2_ ST,position1_ST preferred_foot_Right,position1_ST,position1_ST position2_NA,position2_NA preferred_foot_Right,position2_NA
20.0,53.0,66.0,1.0,3.0,2.0,2.0,61.0,52.0,53.0,52.0,29.0,53.0,39.0,39.0,29.0,52.0,47.0,47.0,55.0,57.0,47.0,47.0,52.0,2.2464928227775425,3.2068044766368393,2.302280812245925,17.696773826900767,6.776922358580213,1.5238264859434651,1.5444119818719417,2.5972011789663365,2.956416510933351,1.9535867000935991,2.2682751741622194,-2.5478472438011113,-0.2739620501228613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,53.0,66.0,1.0,2.0,2.0,2.0,72.0,51.0,55.0,54.0,31.0,49.0,33.0,35.0,29.0,74.0,47.0,52.0,66.0,54.0,44.0,53.0,54.0,2.2394728382210376,3.184321281053961,2.2520493544659823,17.696773826900767,7.442015355198194,1.547131171930309,1.516121222308795,2.68361248325377,2.6993916513151945,1.77105455707282,2.300717864846649,-1.2675445505370233,-1.681125587913606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,53.0,65.0,1.0,2.0,2.0,1.0,64.0,54.0,62.0,43.0,33.0,43.0,54.0,47.0,36.0,70.0,49.0,55.0,51.0,45.0,54.0,45.0,67.0,2.259939965631786,3.347693484316392,2.3689852372755404,17.507853984023924,6.776922358580213,1.5361221671326586,1.5444119818719417,2.536851558409548,3.3518715062468516,1.6934668360204996,2.233642057233157,-1.8635533602286898,-0.638945570943462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,53.0,65.0,1.0,3.0,2.0,1.0,58.0,57.0,53.0,43.0,32.0,47.0,55.0,39.0,34.0,63.0,48.0,62.0,53.0,41.0,50.0,47.0,64.0,2.2533118870771616,3.2068044766368393,2.278350049102948,17.507853984023924,6.776922358580213,1.5301502631729516,1.535636467037123,2.536851558409548,3.408523379599576,1.6473719377873703,2.014939908468459,-2.8464470640125645,-0.07101584685481954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,53.0,65.0,1.0,3.0,2.0,1.0,48.0,50.0,56.0,51.0,27.0,55.0,37.0,35.0,52.0,56.0,50.0,44.0,56.0,56.0,46.0,54.0,52.0,2.2464928227775425,3.400757066319091,2.3311040966773553,17.30216724063372,6.776922358580213,1.561674260016329,1.526232324181628,2.577897994878789,2.6993916513151945,1.9111624280074981,2.233642057233157,-3.1831487730810197,1.2591563896216258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,53.0,65.0,1.0,3.0,2.0,1.0,61.0,55.0,53.0,37.0,30.0,53.0,44.0,36.0,29.0,70.0,50.0,55.0,54.0,28.0,51.0,55.0,45.0,2.266386303539056,3.228633262255647,2.350762882497616,17.30216724063372,6.776922358580213,1.541773328914353,1.480525234008308,2.68361248325377,2.4260028251108596,1.6934668360204996,2.066385446516267,-2.389740266011582,-0.30820902428016145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,53.0,64.0,1.0,3.0,2.0,1.0,67.0,41.0,57.0,46.0,47.0,44.0,32.0,34.0,51.0,59.0,55.0,46.0,52.0,45.0,36.0,51.0,34.0,2.2394728382210376,3.466050869990403,2.324196215958342,17.30216724063372,7.442015355198194,1.5854108154005266,1.6636593695971331,2.7829947460709605,3.7295029340068524,2.275579954919693,2.7786642554374215,-1.5473133769412917,-1.5849827841595119,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,53.0,64.0,1.0,3.0,2.0,1.0,55.0,51.0,54.0,48.0,29.0,56.0,32.0,36.0,32.0,50.0,54.0,53.0,36.0,58.0,44.0,45.0,63.0,2.2247865036018952,3.2704686642463594,2.3097946246409933,17.30216724063372,6.776922358580213,1.5660762014595013,1.526232324181628,2.633649086018807,3.082131822140988,1.8875624493268246,2.014939908468459,-2.9947032664016144,0.0011625790338538225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,53.0,63.0,1.0,3.0,2.0,1.0,65.0,49.0,59.0,48.0,47.0,37.0,48.0,45.0,35.0,67.0,48.0,44.0,34.0,60.0,39.0,49.0,49.0,2.2009537424492596,3.383488637672824,2.278350049102948,17.076304169965937,6.776922358580213,1.5818604148991797,1.5526255875801016,2.577897994878789,3.2268553762011907,2.039002486113477,2.156582596347263,-1.4699002848468257,-0.42534548292596447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,53.0,63.0,1.0,3.0,2.0,1.0,71.0,51.0,55.0,54.0,52.0,49.0,38.0,30.0,30.0,78.0,45.0,52.0,53.0,64.0,47.0,45.0,57.0,2.2464928227775425,3.400757066319091,2.3630591546030923,17.30216724063372,7.442015355198194,1.5570612478550403,1.526232324181628,2.536851558409548,3.042098705110072,1.93310559426565,2.066385446516267,-1.093978683796882,-1.1240642389070887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
21.0,53.0,63.0,1.0,3.0,2.0,1.0,46.0,49.0,50.0,67.0,29.0,63.0,44.0,31.0,25.0,53.0,48.0,51.0,54.0,81.0,41.0,50.0,53.0,2.266386303539056,3.2068044766368393,2.302280812245925,17.30216724063372,7.442015355198194,1.502361842134903,1.535636467037123,2.8647004825218096,2.9104009739842094,1.8875624493268246,2.156582596347263,-4.346773381358526,0.30125138669575635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,53.0,62.0,1.0,3.0,2.0,1.0,49.0,53.0,50.0,68.0,28.0,57.0,41.0,30.0,26.0,60.0,49.0,47.0,58.0,76.0,53.0,53.0,57.0,2.2394728382210376,3.184321281053961,2.286571074143502,17.076304169965937,7.8299967201075855,1.561674260016329,1.480525234008308,2.9854531935071913,2.6993916513151945,1.6473719377873703,2.014939908468459,-3.805528459548208,0.4861885398219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,53.0,61.0,1.0,2.0,2.0,1.0,45.0,54.0,52.0,52.0,30.0,55.0,41.0,39.0,30.0,59.0,51.0,49.0,53.0,57.0,50.0,54.0,64.0,2.266386303539056,3.228633262255647,2.3311040966773553,17.076304169965937,7.442015355198194,1.5570612478550403,1.5603345121009968,2.6675318940922548,3.435587834567624,1.77105455707282,2.156582596347263,-4.269895026917847,0.9547836974860395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,53.0,61.0,1.0,3.0,2.0,2.0,62.0,54.0,57.0,39.0,55.0,37.0,45.0,42.0,45.0,56.0,37.0,70.0,39.0,38.0,42.0,43.0,53.0,2.278767650399617,3.450262255953547,2.350762882497616,17.076304169965937,6.776922358580213,1.5743071444167307,1.5603345121009968,2.7566943501288357,3.000250483928517,2.007772700040432,2.4607388081473687,-1.9301268008008243,-0.370454755476098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,53.0,60.0,1.0,3.0,2.0,1.0,56.0,55.0,46.0,56.0,30.0,56.0,44.0,31.0,28.0,50.0,47.0,46.0,58.0,60.0,55.0,55.0,55.0,2.2726595175144326,3.161144496724477,2.278350049102948,16.825678429948205,6.776922358580213,1.5570612478550403,1.526232324181628,2.770031620929496,2.810883557456798,1.93310559426565,2.1133781144904193,-3.082993336905483,0.048091269434291324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
22.0,53.0,59.0,1.0,2.0,2.0,1.0,69.0,50.0,53.0,52.0,34.0,44.0,39.0,39.0,33.0,56.0,49.0,45.0,46.0,61.0,43.0,52.0,62.0,2.2726595175144326,3.249843618322927,2.3097946246409933,16.825678429948205,7.442015355198194,1.5238264859434651,1.480525234008308,2.68361248325377,2.5726842550227826,1.8620714456608367,2.066385446516267,-1.6048973560598183,-1.2052611579779402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
23.0,53.0,59.0,1.0,3.0,2.0,1.0,54.0,56.0,49.0,45.0,25.0,60.0,37.0,37.0,29.0,56.0,49.0,52.0,59.0,42.0,55.0,51.0,58.0,2.2726595175144326,3.184321281053961,2.278350049102948,16.825678429948205,7.442015355198194,1.5570612478550403,1.493389548608307,2.5972011789663365,2.6993916513151945,1.77105455707282,1.9581915330463684,-3.033659186486106,0.5983260872892907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,52.0,73.0,1.0,3.0,2.0,1.0,76.0,48.0,57.0,40.0,41.0,34.0,37.0,40.0,33.0,80.0,37.0,49.0,47.0,42.0,34.0,47.0,50.0,2.266386303539056,3.3100827263623893,2.3097946246409933,17.507853984023924,6.776922358580213,1.5702825231008308,1.535636467037123,2.514975520190765,2.6993916513151945,1.9535867000935991,2.4829864931545154,-0.7043718011386785,-1.772569702296467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18.0,52.0,72.0,1.0,3.0,2.0,2.0,60.0,52.0,54.0,45.0,26.0,41.0,43.0,47.0,39.0,52.0,48.0,53.0,50.0,50.0,50.0,50.0,60.0,2.2464928227775425,3.3291261452116685,2.350762882497616,17.30216724063372,6.776922358580213,1.5522199596737745,1.493389548608307,2.4920953280664286,2.5726842550227826,1.9111624280074981,2.233642057233157,-2.3143382365885383,-0.4480599041484409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,52.0,72.0,1.0,3.0,2.0,1.0,67.0,52.0,50.0,51.0,30.0,45.0,37.0,34.0,32.0,53.0,52.0,48.0,54.0,58.0,46.0,44.0,67.0,2.259939965631786,3.249843618322927,2.344379266305195,17.30216724063372,6.776922358580213,1.547131171930309,1.5052104880882688,2.577897994878789,2.810883557456798,1.8875624493268246,2.066385446516267,-1.5949429900608678,-0.8394069227857203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19.0,52.0,69.0,1.0,2.0,2.0,1.0,62.0,52.0,54.0,53.0,34.0,45.0,51.0,41.0,38.0,59.0,48.0,49.0,62.0,58.0,50.0,44.0,57.0,2.2464928227775425,3.3291261452116685,2.3311040966773553,17.507853984023924,6.776922358580213,1.561674260016329,1.5870200836401955,2.6157680363213194,3.7673584361416337,1.8875624493268246,2.156582596347263,-2.0955577286190206,-0.42824448854658737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,52.0,69.0,1.0,3.0,2.0,1.0,78.0,49.0,51.0,43.0,33.0,51.0,42.0,33.0,26.0,61.0,42.0,41.0,43.0,50.0,50.0,51.0,50.0,2.2464928227775425,3.161144496724477,2.294543651979825,17.507853984023924,6.776922358580213,1.517115328468819,1.493389548608307,2.4429539182442546,2.6381922654443537,1.77105455707282,2.1133781144904193,-0.9586495483635178,-2.565781430005978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,52.0,68.0,1.0,3.0,2.0,1.0,83.0,46.0,56.0,46.0,40.0,42.0,39.0,42.0,35.0,79.0,56.0,45.0,50.0,49.0,44.0,53.0,50.0,2.3123391483363784,3.3100827263623893,2.350762882497616,17.507853984023924,7.442015355198194,1.547131171930309,1.493389548608307,2.6157680363213194,2.6993916513151945,1.8620714456608367,2.156582596347263,-0.39529587544100925,-3.2577165205728478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
18.0,52.0,68.0,1.0,3.0,2.0,1.0,61.0,49.0,59.0,52.0,45.0,54.0,40.0,43.0,38.0,62.0,52.0,52.0,57.0,57.0,39.0,48.0,51.0,2.2247865036018952,3.2704686642463594,2.278350049102948,17.30216724063372,6.776922358580213,1.547131171930309,1.5675881587508063,2.6508899363128573,3.042098705110072,1.8620714456608367,2.5042506987122697,-2.7971739507170335,-1.0736432993383895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,52.0,67.0,1.0,3.0,2.0,1.0,70.0,50.0,55.0,45.0,40.0,46.0,43.0,38.0,27.0,65.0,46.0,46.0,60.0,42.0,45.0,52.0,55.0,2.266386303539056,3.249843618322927,2.302280812245925,17.30216724063372,6.776922358580213,1.588823275778899,1.516121222308795,2.577897994878789,2.8619777018168917,1.8875624493268246,2.2682751741622194,-1.6548958624397916,-1.711980484835601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.0,52.0,67.0,1.0,3.0,2.0,2.0,51.0,50.0,44.0,63.0,30.0,65.0,42.0,34.0,26.0,48.0,50.0,52.0,60.0,70.0,45.0,50.0,57.0,2.2464928227775425,3.184321281053961,2.286571074143502,17.507853984023924,6.776922358580213,1.5361221671326586,1.5675881587508063,2.8647004825218096,3.042098705110072,2.0534161915355966,2.2682751741622194,-3.9826956235908506,-0.30485234802472555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,52.0,67.0,1.0,2.0,2.0,2.0,73.0,48.0,52.0,56.0,35.0,46.0,41.0,38.0,33.0,70.0,45.0,48.0,61.0,60.0,44.0,49.0,51.0,2.2533118870771616,3.228633262255647,2.261105113290926,17.30216724063372,6.776922358580213,1.561674260016329,1.516121222308795,2.6991658877839786,2.8619777018168917,1.77105455707282,2.2682751741622194,-1.4114054813561674,-1.9681035956227448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,52.0,65.0,1.0,3.0,2.0,2.0,51.0,50.0,52.0,54.0,34.0,48.0,42.0,37.0,30.0,52.0,53.0,51.0,52.0,61.0,44.0,52.0,52.0,2.2464928227775425,3.2704686642463594,2.31709628913732,17.30216724063372,6.776922358580213,1.5702825231008308,1.526232324181628,2.6991658877839786,2.810883557456798,1.8344046503782445,2.300717864846649,-3.715982993589488,0.12685366757401612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,52.0,65.0,1.0,3.0,3.0,1.0,65.0,52.0,55.0,51.0,33.0,38.0,33.0,34.0,19.0,78.0,51.0,52.0,48.0,56.0,48.0,50.0,52.0,2.2322412409764234,3.1372313580732327,2.3311040966773553,17.30216724063372,6.776922358580213,1.5570612478550403,1.516121222308795,2.7429623671347207,2.9104009739842094,1.8875624493268246,2.300717864846649,-2.5341276716013708,-1.2749901334207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19.0,52.0,65.0,1.0,3.0,2.0,1.0,66.0,47.0,55.0,39.0,47.0,41.0,32.0,38.0,27.0,60.0,47.0,45.0,40.0,35.0,41.0,48.0,44.0,2.278767650399617,3.3100827263623893,2.324196215958342,17.076304169965937,6.776922358580213,1.5522199596737745,1.5603345121009968,2.807873324028849,3.435587834567624,1.8875624493268246,2.233642057233157,-1.94821610572172,-1.2355806066043467,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,52.0,64.0,1.0,2.0,3.0,1.0,68.0,56.0,51.0,52.0,45.0,44.0,56.0,45.0,39.0,62.0,48.0,61.0,62.0,55.0,57.0,46.0,62.0,2.317477808517745,3.400757066319091,2.3630591546030923,17.076304169965937,6.776922358580213,1.6012554359232598,1.6663869235093347,2.577897994878789,4.064988110680343,2.1926187831241486,2.730467570204264,-1.509866112138394,-1.0649605612885982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,52.0,64.0,1.0,2.0,2.0,1.0,71.0,49.0,57.0,39.0,27.0,40.0,50.0,30.0,35.0,75.0,54.0,43.0,57.0,32.0,45.0,55.0,48.0,2.307079174939635,3.249843618322927,2.294543651979825,17.076304169965937,6.776922358580213,1.5570612478550403,1.480525234008308,2.4920953280664286,2.6993916513151945,1.9111624280074981,1.9581915330463684,-1.163429497610424,-1.3576370590087359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,52.0,64.0,1.0,2.0,2.0,2.0,66.0,51.0,55.0,42.0,46.0,45.0,42.0,48.0,36.0,62.0,51.0,52.0,51.0,42.0,46.0,45.0,55.0,2.2091567902754066,3.365807310408811,2.3569872033675825,16.825678429948205,6.776922358580213,1.5743071444167307,1.4509807576364881,2.577897994878789,2.3430137646908062,1.6473719377873703,2.066385446516267,-1.8888712874629232,-1.0944872348505148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
21.0,52.0,64.0,1.0,3.0,2.0,1.0,62.0,52.0,54.0,53.0,28.0,42.0,48.0,41.0,32.0,52.0,52.0,56.0,62.0,57.0,48.0,42.0,58.0,2.2533118870771616,3.2704686642463594,2.344379266305195,17.076304169965937,6.776922358580213,1.547131171930309,1.480525234008308,2.6157680363213194,2.3430137646908062,1.8042115375086012,2.2682751741622194,-2.247100440055807,-0.760066210613143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
23.0,52.0,60.0,1.0,2.0,2.0,2.0,67.0,51.0,49.0,50.0,30.0,51.0,38.0,35.0,25.0,69.0,53.0,49.0,62.0,50.0,47.0,43.0,53.0,2.2247865036018952,3.2704686642463594,2.278350049102948,16.825678429948205,6.776922358580213,1.5361221671326586,1.493389548608307,2.633649086018807,2.7568099329800435,1.6934668360204996,2.1133781144904193,-1.2497397597387618,-0.5434315440621966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
21.0,52.0,60.0,1.0,2.0,2.0,1.0,62.0,51.0,48.0,52.0,42.0,48.0,44.0,39.0,32.0,56.0,51.0,50.0,44.0,57.0,50.0,49.0,49.0,2.259939965631786,3.3100827263623893,2.31709628913732,16.825678429948205,6.776922358580213,1.547131171930309,1.5052104880882688,2.8647004825218096,2.6381922654443537,1.93310559426565,2.196528005162929,-2.3504045040891284,-0.6763198308097754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,52.0,60.0,1.0,3.0,2.0,2.0,60.0,47.0,51.0,65.0,21.0,64.0,40.0,34.0,27.0,62.0,41.0,45.0,60.0,73.0,41.0,49.0,53.0,2.259939965631786,3.161144496724477,2.302280812245925,16.825678429948205,7.442015355198194,1.5238264859434651,1.5444119818719417,2.8855644906072935,2.8619777018168917,2.007772700040432,2.196528005162929,-2.844221767389258,-0.8529237907742517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
23.0,52.0,59.0,1.0,3.0,2.0,2.0,73.0,51.0,52.0,47.0,34.0,53.0,41.0,32.0,33.0,80.0,51.0,44.0,58.0,48.0,51.0,47.0,61.0,2.217096176657696,3.2704686642463594,2.3311040966773553,16.543908383846354,7.442015355198194,1.5660762014595013,1.493389548608307,2.536851558409548,2.6381922654443537,1.8042115375086012,2.156582596347263,-1.054992489580261,-1.6186801635544665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,52.0,59.0,1.0,2.0,2.0,2.0,68.0,51.0,59.0,51.0,42.0,43.0,54.0,53.0,39.0,59.0,47.0,50.0,50.0,60.0,52.0,44.0,64.0,2.2322412409764234,3.383488637672824,2.344379266305195,16.543908383846354,7.442015355198194,1.595268090699677,1.535636467037123,2.5578023338485414,3.082131822140988,1.8344046503782445,2.3312135091829096,-1.6984459724079868,-1.5852042208921844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,51.0,73.0,1.0,2.0,2.0,1.0,42.0,52.0,45.0,54.0,31.0,58.0,39.0,32.0,37.0,53.0,42.0,49.0,45.0,60.0,42.0,52.0,54.0,2.2726595175144326,3.2704686642463594,2.33782896758502,16.825678429948205,6.776922358580213,1.509976086689807,1.5526255875801016,2.842818680610953,2.6993916513151945,2.039002486113477,2.3871566370309916,-4.511574243807608,1.251187538517514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,51.0,71.0,1.0,3.0,2.0,1.0,64.0,46.0,54.0,40.0,54.0,37.0,45.0,43.0,44.0,55.0,33.0,57.0,41.0,42.0,39.0,42.0,55.0,2.259939965631786,3.466050869990403,2.3311040966773553,16.825678429948205,7.8299967201075855,1.5781626427635245,1.5675881587508063,2.6508899363128573,3.1573334778160134,2.007772700040432,2.4129304840341366,-1.965960839559896,-1.25007615306485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,51.0,70.0,1.0,3.0,2.0,2.0,76.0,52.0,52.0,35.0,31.0,41.0,51.0,34.0,31.0,69.0,50.0,43.0,40.0,33.0,51.0,49.0,57.0,2.2533118870771616,3.249843618322927,2.3311040966773553,16.825678429948205,6.776922358580213,1.5570612478550403,1.5052104880882688,2.6157680363213194,2.956416510933351,1.6473719377873703,2.196528005162929,-0.7595325454838623,-1.7748761150721606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,51.0,69.0,1.0,3.0,2.0,1.0,66.0,50.0,49.0,37.0,37.0,45.0,36.0,34.0,37.0,63.0,48.0,50.0,36.0,39.0,46.0,53.0,50.0,2.2009537424492596,3.3100827263623893,2.3097946246409933,16.825678429948205,6.776922358580213,1.5660762014595013,1.493389548608307,2.514975520190765,2.6381922654443537,1.8344046503782445,2.1133781144904193,-1.8319506841412319,-1.0010295970870835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
19.0,51.0,68.0,1.0,4.0,2.0,1.0,52.0,49.0,51.0,43.0,30.0,51.0,34.0,43.0,32.0,67.0,56.0,43.0,34.0,47.0,45.0,53.0,46.0,2.2322412409764234,3.2905389525703623,2.324196215958342,16.825678429948205,7.442015355198194,1.604093855567058,1.535636467037123,2.6991658877839786,3.2597402869725545,1.8875624493268246,1.8950305707067305,-3.355407939148956,0.3388183640242357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,51.0,68.0,1.0,3.0,2.0,1.0,66.0,52.0,55.0,35.0,45.0,40.0,42.0,39.0,40.0,74.0,37.0,58.0,37.0,34.0,46.0,49.0,42.0,2.2394728382210376,3.347693484316392,2.3097946246409933,16.825678429948205,6.776922358580213,1.5570612478550403,1.5444119818719417,2.5972011789663365,2.9104009739842094,1.9535867000935991,2.4129304840341366,-1.8437945274235,-0.908414575826441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,51.0,68.0,1.0,3.0,2.0,1.0,57.0,51.0,46.0,51.0,33.0,52.0,40.0,32.0,25.0,59.0,48.0,44.0,53.0,55.0,44.0,53.0,61.0,2.266386303539056,3.249843618322927,2.324196215958342,16.825678429948205,6.776922358580213,1.561674260016329,1.516121222308795,2.6508899363128573,2.6381922654443537,1.734378707447546,2.300717864846649,-2.686886752618148,-0.01778909789741721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,51.0,68.0,1.0,2.0,2.0,2.0,65.0,46.0,54.0,50.0,32.0,55.0,39.0,34.0,31.0,56.0,50.0,44.0,62.0,50.0,41.0,48.0,58.0,2.2322412409764234,3.228633262255647,2.302280812245925,16.825678429948205,6.776922358580213,1.5361221671326586,1.493389548608307,2.633649086018807,2.3430137646908062,1.77105455707282,2.300717864846649,-2.5283093405587067,-1.6492204275118687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
20.0,51.0,67.0,1.0,2.0,2.0,1.0,78.0,48.0,48.0,51.0,35.0,44.0,37.0,34.0,29.0,63.0,49.0,45.0,51.0,58.0,43.0,48.0,48.0,2.2247865036018952,3.228633262255647,2.294543651979825,16.825678429948205,7.442015355198194,1.6012554359232598,1.535636467037123,2.633649086018807,3.2914889981485307,1.734378707447546,2.156582596347263,-0.848306048424164,-2.284922909858394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,51.0,66.0,1.0,3.0,2.0,1.0,62.0,50.0,54.0,47.0,36.0,51.0,41.0,35.0,30.0,77.0,53.0,44.0,51.0,51.0,48.0,55.0,40.0,2.266386303539056,3.2704686642463594,2.33782896758502,16.825678429948205,6.776922358580213,1.547131171930309,1.516121222308795,2.536851558409548,3.120499448055245,1.77105455707282,1.9581915330463684,-2.310965151568204,-0.7165078538785419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19.0,51.0,65.0,1.0,3.0,3.0,1.0,61.0,47.0,48.0,50.0,50.0,47.0,39.0,38.0,48.0,59.0,52.0,50.0,55.0,57.0,45.0,51.0,49.0,2.278767650399617,3.4176309060780703,2.324196215958342,16.825678429948205,6.776922358580213,1.5781626427635245,1.5983551549263135,2.4920953280664286,3.4618752396127466,2.1474546562761683,2.4129304840341366,-2.5416930934184587,-0.971631031680599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18.0,50.0,73.0,1.0,3.0,2.0,1.0,62.0,50.0,54.0,53.0,34.0,38.0,49.0,45.0,40.0,74.0,48.0,49.0,51.0,57.0,42.0,40.0,48.0,2.259939965631786,3.365807310408811,2.33782896758502,16.543908383846354,6.776922358580213,1.588823275778899,1.516121222308795,2.8314665414551285,3.000250483928517,2.039002486113477,1.8950305707067305,-1.8278449233170748,-0.3634926514117538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
